Time (sec),Ti575 Flash Thickness,Ti64 Flash Thickness,,Time (sec),Oscillation stroke 
,,,,7.932,0.007049
,,,,7.933,-0.00443
,,,,7.934,0.008089
,,,,7.935,-0.00661
,,,,7.936,0.007263
,,,,7.937,0.006264
,,,,7.938,-0.00568
,,,,7.939,-0.00664
,,,,7.94,0.010389
,,,,7.941,-0.00321
,,,,7.942,-0.00233
,,,,7.943,0.008071
,,,,7.944,0.005144
,,,,7.945,-0.00076
,,,,7.946,-0.0041
,,,,7.947,0.003244
,,,,7.948,0.001823
,,,,7.949,0.006434
,,,,7.95,-0.00691
,,,,7.951,-0.00398
,,,,7.952,-0.00065
,,,,7.953,0.00185
,,,,7.954,-0.00517
,,,,7.955,0.009636
,,,,7.956,0.007548
,,,,7.957,-0.00343
,,,,7.958,0.002177
,,,,7.959,-0.00178
,,,,7.96,0.00105
,,,,7.961,-0.00199
,,,,7.962,0.003813
,,,,7.963,0.000476
,,,,7.964,0.006687
,,,,7.965,0.001151
,,,,7.966,-0.0067
,,,,7.967,0.017151
,,,,7.968,-0.00261
,,,,7.969,-0.00129
,,,,7.97,0.003776
,,,,7.971,0.001976
,,,,7.972,0.004081
,,,,7.973,-0.0088
,,,,7.974,0.000301
,,,,7.975,0.007219
,,,,7.976,-0.00239
,,,,7.977,-0.00629
,,,,7.978,0.002369
,,,,7.979,0.009696
,,,,7.98,-0.0007
,,,,7.981,-0.00025
,,,,7.982,0.001851
,,,,7.983,-0.00824
,,,,7.984,-0.00853
,,,,7.985,-0.00522
,,,,7.986,0.008393
,,,,7.987,0.007556
,,,,7.988,-0.00251
,,,,7.989,-0.00455
,,,,7.99,0.016077
,,,,7.991,0.004902
,,,,7.992,-0.00492
,,,,7.993,-0.0011
,,,,7.994,-0.00114
,,,,7.995,0.004918
,,,,7.996,-0.00607
,,,,7.997,0.001985
,,,,7.998,0.006852
,,,,7.999,0.002964
,,,,8,-0.00222
,,,,8.001,-0.00317
,,,,8.002,0.0044
,,,,8.003,-0.00062
,,,,8.004,0.009078
,,,,8.005,0.003004
,,,,8.006,0.006917
,,,,8.007,0.004519
,,,,8.008,-0.00385
,,,,8.009,-0.00291
,,,,8.01,0.001786
,,,,8.011,0.011434
,,,,8.012,0.000725
,,,,8.013,0.002926
,,,,8.014,0.003528
,,,,8.015,0.006569
,,,,8.016,-0.00042
,,,,8.017,0.002995
,,,,8.018,0.012146
,,,,8.019,-0.00048
,,,,8.02,-0.00386
,,,,8.021,0.003154
,,,,8.022,0.0039
,,,,8.023,0.009005
,,,,8.024,0.003663
,,,,8.025,-0.00108
,,,,8.026,0.005269
,,,,8.027,-0.00151
,,,,8.028,-0.00725
,,,,8.029,0.000463
,,,,8.03,0.005503
,,,,8.031,0.004268
,,,,8.032,-0.00896
,,,,8.033,0.009111
,,,,8.034,-0.00035
,,,,8.035,-0.00946
,,,,8.036,0.005394
,,,,8.037,-0.00102
,,,,8.038,-0.00421
,,,,8.039,0.00039
,,,,8.04,0.007531
,,,,8.041,-0.01417
,,,,8.042,-0.00029
,,,,8.043,-0.00595
,,,,8.044,0.016689
,,,,8.045,0.009898
,,,,8.046,-0.01164
,,,,8.047,0.003295
,,,,8.048,-0.00064
,,,,8.049,-0.00365
,,,,8.05,-0.00209
,,,,8.051,-0.00382
,,,,8.052,-0.00114
,,,,8.053,0.011093
,,,,8.054,-0.00373
,,,,8.055,-0.0038
,,,,8.056,0.011132
,,,,8.057,0.011212
,,,,8.058,0.010889
,,,,8.059,-0.01137
,,,,8.06,0.003197
,,,,8.061,0.001419
,,,,8.062,-0.00531
,,,,8.063,-0.00406
,,,,8.064,-0.00285
,,,,8.065,-0.000045
,,,,8.066,-0.00879
,,,,8.067,0.005182
,,,,8.068,0.015937
,,,,8.069,0.003004
,,,,8.07,-0.00831
,,,,8.071,-0.00523
,,,,8.072,0.008477
,,,,8.073,-0.00615
,,,,8.074,-0.00425
,,,,8.075,0.000823
,,,,8.076,0.013399
,,,,8.077,-0.00069
,,,,8.078,-0.00835
,,,,8.079,0.011261
,,,,8.08,0.011427
,,,,8.081,-0.00984
,,,,8.082,0.005512
,,,,8.083,-0.00227
,,,,8.084,-0.00293
,,,,8.085,0.003268
,,,,8.086,0.001263
,,,,8.087,0.007329
,,,,8.088,0.015695
,,,,8.089,-0.0044
,,,,8.09,-0.00805
,,,,8.091,0.014478
,,,,8.092,0.00495
,,,,8.093,0.013971
,,,,8.094,-0.00271
,,,,8.095,0.003667
,,,,8.096,0.005385
,,,,8.097,-0.00616
,,,,8.098,-0.00256
,,,,8.099,0.008564
,,,,8.1,-0.00065
,,,,8.101,0.004507
,,,,8.102,-0.00093
,,,,8.103,0.00711
,,,,8.104,-0.00479
,,,,8.105,-0.01282
,,,,8.106,-0.00381
,,,,8.107,0.010888
,,,,8.108,0.000147
,,,,8.109,-0.00116
,,,,8.11,-0.00728
,,,,8.111,-0.00455
,,,,8.112,0.008511
,,,,8.113,0.00458
,,,,8.114,0.001512
,,,,8.115,-0.00014
,,,,8.116,-0.01147
,,,,8.117,-0.00894
,,,,8.118,0.004768
,,,,8.119,0.002955
,,,,8.12,-0.0033
,,,,8.121,-0.00457
,,,,8.122,-0.00632
,,,,8.123,0.00759
,,,,8.124,-0.00594
,,,,8.125,-0.00942
,,,,8.126,0.006168
,,,,8.127,0.008285
,,,,8.128,-0.01205
,,,,8.129,0.000693
,,,,8.13,0.007168
,,,,8.131,0.000323
,,,,8.132,-0.00638
,,,,8.133,-0.00575
,,,,8.134,0.011562
,,,,8.135,0.010502
,,,,8.136,-0.00345
,,,,8.137,0.015464
,,,,8.138,0.008552
,,,,8.139,0.007747
,,,,8.14,-0.0018
,,,,8.141,0.006425
,,,,8.142,0.006572
,,,,8.143,0.004303
,,,,8.144,-0.00089
,,,,8.145,0.007063
,,,,8.146,0.00884
,,,,8.147,0.013449
,,,,8.148,0.001835
,,,,8.149,0.013462
,,,,8.15,0.002261
,,,,8.151,-0.00898
,,,,8.152,-0.00505
,,,,8.153,0.003106
,,,,8.154,0.010256
,,,,8.155,-0.00031
,,,,8.156,-0.00335
,,,,8.157,0.004306
,,,,8.158,0.007757
,,,,8.159,-0.00447
,,,,8.16,0.007435
,,,,8.161,0.009707
,,,,8.162,-0.00922
,,,,8.163,-0.00359
,,,,8.164,-0.00478
,,,,8.165,0.013042
,,,,8.166,0.005313
,,,,8.167,-0.00903
,,,,8.168,-0.00543
,,,,8.169,0.008488
,,,,8.17,0.001955
,,,,8.171,-0.00994
,,,,8.172,-0.00457
,,,,8.173,0.003835
,,,,8.174,-0.00049
,,,,8.175,-0.00925
,,,,8.176,-0.00798
,,,,8.177,0.005038
,,,,8.178,-0.00285
,,,,8.179,-0.01188
,,,,8.18,0.005341
,,,,8.181,0.010463
,,,,8.182,0.007914
,,,,8.183,-0.00373
,,,,8.184,-0.00358
,,,,8.185,0.008605
,,,,8.186,-0.00035
,,,,8.187,0.000999
,,,,8.188,-0.0021
,,,,8.189,0.004607
,,,,8.19,0.005043
,,,,8.191,-0.00663
,,,,8.192,-0.00167
,,,,8.193,-0.00234
,,,,8.194,-0.01349
,,,,8.195,-0.0066
,,,,8.196,0.005387
,,,,8.197,0.000149
,,,,8.198,-0.00287
,,,,8.199,0.000645
,,,,8.2,0.008979
,,,,8.201,0.00371
,,,,8.202,-0.00224
,,,,8.203,0.006453
,,,,8.204,0.001131
,,,,8.205,0.000704
,,,,8.206,0.00227
,,,,8.207,0.007139
,,,,8.208,0.005545
,,,,8.209,-0.00478
,,,,8.21,-0.00206
,,,,8.211,0.00805
,,,,8.212,-0.00504
,,,,8.213,-0.00221
,,,,8.214,-0.00268
,,,,8.215,0.010358
,,,,8.216,0.008511
,,,,8.217,0.000147
,,,,8.218,0.002931
,,,,8.219,-0.00097
,,,,8.22,0.001567
,,,,8.221,-0.00457
,,,,8.222,-0.00018
,,,,8.223,0.005803
,,,,8.224,0.010755
,,,,8.225,-0.0017
,,,,8.226,0.007531
,,,,8.227,0.007495
,,,,8.228,0.010052
,,,,8.229,-0.00355
,,,,8.23,-0.0053
,,,,8.231,0.016707
,,,,8.232,-0.00027
,,,,8.233,-0.00355
,,,,8.234,0.001005
,,,,8.235,0.007065
,,,,8.236,-0.00202
,,,,8.237,0.004508
,,,,8.238,0.013412
,,,,8.239,0.013056
,,,,8.24,0.002627
,,,,8.241,-0.00152
,,,,8.242,0.015204
,,,,8.243,0.008404
,,,,8.244,0.011092
,,,,8.245,0.002787
,,,,8.246,0.002383
,,,,8.247,-0.000024
,,,,8.248,-0.01076
,,,,8.249,0.002838
,,,,8.25,-0.00144
,,,,8.251,0.000636
,,,,8.252,0.002019
,,,,8.253,-0.0053
,,,,8.254,0.006101
,,,,8.255,0.004863
,,,,8.256,-0.00462
,,,,8.257,-0.0048
,,,,8.258,0.008391
,,,,8.259,0.000385
,,,,8.26,-0.0065
,,,,8.261,-0.00414
,,,,8.262,0.007636
,,,,8.263,-0.0004
,,,,8.264,-0.01059
,,,,8.265,0.00268
,,,,8.266,0.007373
,,,,8.267,0.000995
,,,,8.268,0.004271
,,,,8.269,0.003953
,,,,8.27,-0.00646
,,,,8.271,-0.0053
,,,,8.272,0.003093
,,,,8.273,0.007374
,,,,8.274,-0.00908
,,,,8.275,0.001569
,,,,8.276,-0.00985
,,,,8.277,0.005208
,,,,8.278,0.010186
,,,,8.279,-0.000021
,,,,8.28,-0.00603
,,,,8.281,0.008778
,,,,8.282,0.014768
,,,,8.283,-0.00373
,,,,8.284,0.002753
,,,,8.285,0.006384
,,,,8.286,-0.00075
,,,,8.287,-0.01178
,,,,8.288,-0.00851
,,,,8.289,0.006795
,,,,8.29,0.012182
,,,,8.291,-0.00649
,,,,8.292,-0.00829
,,,,8.293,0.001835
,,,,8.294,-0.00236
,,,,8.295,0.001405
,,,,8.296,-0.00078
,,,,8.297,0.008152
,,,,8.298,0.009341
,,,,8.299,-0.00615
,,,,8.3,0.004922
,,,,8.301,0.001459
,,,,8.302,0.008564
,,,,8.303,-0.00647
,,,,8.304,0.005731
,,,,8.305,0.007583
,,,,8.306,-0.00741
,,,,8.307,-0.00104
,,,,8.308,-0.00034
,,,,8.309,0.002113
,,,,8.31,-0.01033
,,,,8.311,-0.01148
,,,,8.312,0.015326
,,,,8.313,0.008059
,,,,8.314,-0.00097
,,,,8.315,-0.00967
,,,,8.316,0.00613
,,,,8.317,-0.00289
,,,,8.318,-0.00597
,,,,8.319,-0.00599
,,,,8.32,0.011476
,,,,8.321,0.002131
,,,,8.322,0.002119
,,,,8.323,-0.0059
,,,,8.324,0.00365
,,,,8.325,0.003728
,,,,8.326,-0.00527
,,,,8.327,-0.00441
,,,,8.328,0.012561
,,,,8.329,0.008113
,,,,8.33,0.00337
,,,,8.331,-0.00098
,,,,8.332,0.009105
,,,,8.333,0.009334
,,,,8.334,-0.00173
,,,,8.335,0.004471
,,,,8.336,-0.00189
,,,,8.337,0.000586
,,,,8.338,-0.00837
,,,,8.339,0.001862
,,,,8.34,0.00949
,,,,8.341,0.003302
,,,,8.342,-0.01177
,,,,8.343,0.005945
,,,,8.344,0.01044
,,,,8.345,-0.00508
,,,,8.346,0.002083
,,,,8.347,0.006674
,,,,8.348,0.003823
,,,,8.349,0.00111
,,,,8.35,-0.00239
,,,,8.351,-0.00059
,,,,8.352,0.009455
,,,,8.353,-0.00942
,,,,8.354,-0.00639
,,,,8.355,0.0000173
,,,,8.356,0.009987
,,,,8.357,0.003296
,,,,8.358,-0.01046
,,,,8.359,-0.00195
,,,,8.36,-0.00374
,,,,8.361,-0.00036
,,,,8.362,-0.00356
,,,,8.363,0.012047
,,,,8.364,0.001786
,,,,8.365,-0.00196
,,,,8.366,-0.00454
,,,,8.367,0.002554
,,,,8.368,-0.00333
,,,,8.369,-0.00467
,,,,8.37,0.005748
,,,,8.371,0.007656
,,,,8.372,-0.00114
,,,,8.373,0.002873
,,,,8.374,0.001125
,,,,8.375,0.008083
,,,,8.376,-0.00701
,,,,8.377,-0.0107
,,,,8.378,0.001251
,,,,8.379,0.00139
,,,,8.38,-0.02054
,,,,8.381,0.006804
,,,,8.382,0.001469
,,,,8.383,0.004839
,,,,8.384,-0.00285
,,,,8.385,-0.0031
,,,,8.386,0.002038
,,,,8.387,0.006647
,,,,8.388,-0.0063
,,,,8.389,0.002216
,,,,8.39,0.011982
,,,,8.391,-0.00152
,,,,8.392,0.003229
,,,,8.393,-0.00188
,,,,8.394,0.004336
,,,,8.395,0.005055
,,,,8.396,-0.00613
,,,,8.397,-0.00408
,,,,8.398,0.013162
,,,,8.399,0.006356
,,,,8.4,0.006482
,,,,8.401,-0.00426
,,,,8.402,0.004782
,,,,8.403,-0.00252
,,,,8.404,-0.00458
,,,,8.405,0.007703
,,,,8.406,0.009366
,,,,8.407,-0.00031
,,,,8.408,-0.00399
,,,,8.409,0.011622
,,,,8.41,0.008486
,,,,8.411,0.001165
,,,,8.412,-0.00824
,,,,8.413,0.006079
,,,,8.414,0.001514
,,,,8.415,-0.01287
,,,,8.416,-0.00447
,,,,8.417,-0.00046
,,,,8.418,0.003512
,,,,8.419,-0.00472
,,,,8.42,-0.00366
,,,,8.421,-0.00623
,,,,8.422,0.012384
,,,,8.423,-0.00239
,,,,8.424,0.000329
,,,,8.425,0.008992
,,,,8.426,0.000134
,,,,8.427,-0.00173
,,,,8.428,-0.0021
,,,,8.429,0.007105
,,,,8.43,0.002579
,,,,8.431,-0.01103
,,,,8.432,-0.00554
,,,,8.433,0.006626
,,,,8.434,-0.00079
,,,,8.435,-0.01415
,,,,8.436,-0.00639
,,,,8.437,-0.00532
,,,,8.438,0.005577
,,,,8.439,-0.00596
,,,,8.44,-0.00321
,,,,8.441,0.003861
,,,,8.442,-0.00453
,,,,8.443,-0.0052
,,,,8.444,0.005253
,,,,8.445,-0.000019
,,,,8.446,0.00724
,,,,8.447,0.002576
,,,,8.448,-0.00791
,,,,8.449,0.003646
,,,,8.45,-0.01499
,,,,8.451,-0.01279
,,,,8.452,0.000854
,,,,8.453,0.007151
,,,,8.454,-0.00138
,,,,8.455,-0.004
,,,,8.456,0.006323
,,,,8.457,0.002581
,,,,8.458,-0.00257
,,,,8.459,-0.00453
,,,,8.46,-0.00315
,,,,8.461,0.000745
,,,,8.462,0.001488
,,,,8.463,-0.00475
,,,,8.464,0.005856
,,,,8.465,0.001978
,,,,8.466,-0.00903
,,,,8.467,0.011548
,,,,8.468,-0.00586
,,,,8.469,-0.00516
,,,,8.47,0.003801
,,,,8.471,0.003735
,,,,8.472,0.012246
,,,,8.473,-0.0066
,,,,8.474,-0.00283
,,,,8.475,0.00441
,,,,8.476,0.011439
,,,,8.477,-0.00945
,,,,8.478,-0.00046
,,,,8.479,0.013109
,,,,8.48,0.00269
,,,,8.481,0.004152
,,,,8.482,0.000236
,,,,8.483,0.006391
,,,,8.484,0.0000218
,,,,8.485,-0.01191
,,,,8.486,-0.00268
,,,,8.487,0.00527
,,,,8.488,0.000359
,,,,8.489,0.004759
,,,,8.49,0.002159
,,,,8.491,0.004553
,,,,8.492,0.007202
,,,,8.493,0.010222
,,,,8.494,-0.00124
,,,,8.495,0.005435
,,,,8.496,0.008004
,,,,8.497,-0.00519
,,,,8.498,0.001686
,,,,8.499,-0.00626
,,,,8.5,0.007805
,,,,8.501,-0.00927
,,,,8.502,-0.00568
,,,,8.503,-0.00506
,,,,8.504,-0.00582
,,,,8.505,-0.01305
,,,,8.506,-0.00972
,,,,8.507,-0.00439
,,,,8.508,-0.00468
,,,,8.509,-0.00821
,,,,8.51,0.004684
,,,,8.511,0.00562
,,,,8.512,-0.00261
,,,,8.513,-0.00374
,,,,8.514,0.009585
,,,,8.515,-0.00573
,,,,8.516,-0.0058
,,,,8.517,0.003298
,,,,8.518,0.001546
,,,,8.519,0.00001
,,,,8.52,-0.0052
,,,,8.521,-0.00115
,,,,8.522,0.008389
,,,,8.523,0.005127
,,,,8.524,-0.00213
,,,,8.525,0.001191
,,,,8.526,0.004871
,,,,8.527,-0.00415
,,,,8.528,-0.00557
,,,,8.529,-0.00012
,,,,8.53,0.001244
,,,,8.531,0.00124
,,,,8.532,0.003815
,,,,8.533,0.003835
,,,,8.534,0.011548
,,,,8.535,0.002591
,,,,8.536,0.000346
,,,,8.537,-0.00432
,,,,8.538,0.004604
,,,,8.539,0.004507
,,,,8.54,-0.00359
,,,,8.541,-0.00782
,,,,8.542,-0.00148
,,,,8.543,0.003011
,,,,8.544,0.000453
,,,,8.545,0.005539
,,,,8.546,0.007277
,,,,8.547,-0.00407
,,,,8.548,-0.00306
,,,,8.549,0.004978
,,,,8.55,0.00265
,,,,8.551,-0.00722
,,,,8.552,-0.00534
,,,,8.553,-0.00745
,,,,8.554,0.003452
,,,,8.555,-0.01134
,,,,8.556,-0.00507
,,,,8.557,0.00000897
,,,,8.558,-0.00093
,,,,8.559,-0.00101
,,,,8.56,0.006913
,,,,8.561,0.008576
,,,,8.562,0.003043
,,,,8.563,-0.0147
,,,,8.564,0.005239
,,,,8.565,0.004634
,,,,8.566,-0.00089
,,,,8.567,-0.00082
,,,,8.568,0.001705
,,,,8.569,0.010129
,,,,8.57,0.0000186
,,,,8.571,-0.00138
,,,,8.572,0.01009
,,,,8.573,0.003429
,,,,8.574,-0.01361
,,,,8.575,-0.00661
,,,,8.576,0.004705
,,,,8.577,0.001361
,,,,8.578,0.001039
,,,,8.579,-0.00471
,,,,8.58,0.006607
,,,,8.581,0.0086
,,,,8.582,-0.00743
,,,,8.583,0.000852
,,,,8.584,0.006749
,,,,8.585,0.001907
,,,,8.586,-0.00039
,,,,8.587,-0.00212
,,,,8.588,0.003207
,,,,8.589,-0.00742
,,,,8.59,-0.00662
,,,,8.591,0.005534
,,,,8.592,0.006876
,,,,8.593,0.001559
,,,,8.594,-0.00305
,,,,8.595,0.001603
,,,,8.596,0.003077
,,,,8.597,0.012524
,,,,8.598,-0.00707
,,,,8.599,0.001481
,,,,8.6,0.002111
,,,,8.601,0.004595
,,,,8.602,-0.00083
,,,,8.603,0.001369
,,,,8.604,0.011175
,,,,8.605,0.007185
,,,,8.606,-0.00012
,,,,8.607,-0.00315
,,,,8.608,-0.00118
,,,,8.609,-0.00108
,,,,8.61,-0.00215
,,,,8.611,0.009843
,,,,8.612,-0.000011
,,,,8.613,-0.00295
,,,,8.614,-0.00203
,,,,8.615,0.004721
,,,,8.616,0.002966
,,,,8.617,-0.0009
,,,,8.618,-0.00233
,,,,8.619,0.009777
,,,,8.62,0.012761
,,,,8.621,0.001933
,,,,8.622,-0.00294
,,,,8.623,0.000621
,,,,8.624,-0.0081
,,,,8.625,-0.00162
,,,,8.626,-0.00497
,,,,8.627,0.01182
,,,,8.628,-0.00307
,,,,8.629,0.002973
,,,,8.63,0.009472
,,,,8.631,0.003776
,,,,8.632,0.002578
,,,,8.633,0.005475
,,,,8.634,0.000763
,,,,8.635,-0.00645
,,,,8.636,-0.00416
,,,,8.637,-0.01507
,,,,8.638,0.006601
,,,,8.639,0.00813
,,,,8.64,-0.00718
,,,,8.641,-0.00817
,,,,8.642,-0.00285
,,,,8.643,0.005418
,,,,8.644,0.000683
,,,,8.645,0.005823
,,,,8.646,0.004899
,,,,8.647,-0.00288
,,,,8.648,0.00559
,,,,8.649,-0.00203
,,,,8.65,0.005941
,,,,8.651,0.00879
,,,,8.652,-0.00638
,,,,8.653,-0.00761
,,,,8.654,0.016226
,,,,8.655,0.002053
,,,,8.656,0.003009
,,,,8.657,-0.00577
,,,,8.658,-0.00227
,,,,8.659,0.008273
,,,,8.66,0.002104
,,,,8.661,-0.00153
,,,,8.662,0.004281
,,,,8.663,0.009748
,,,,8.664,-0.00267
,,,,8.665,0.012217
,,,,8.666,0.016267
,,,,8.667,-0.00042
,,,,8.668,-0.00372
,,,,8.669,0.002306
,,,,8.67,-0.00131
,,,,8.671,0.011535
,,,,8.672,-0.00773
,,,,8.673,0.002619
,,,,8.674,0.007725
,,,,8.675,-0.00309
,,,,8.676,-0.00434
,,,,8.677,0.007563
,,,,8.678,0.020077
,,,,8.679,0.002978
,,,,8.68,0.001172
,,,,8.681,0.008816
,,,,8.682,-0.00069
,,,,8.683,-0.00247
,,,,8.684,0.009772
,,,,8.685,-0.00083
,,,,8.686,0.005194
,,,,8.687,-0.00078
,,,,8.688,0.002621
,,,,8.689,0.004985
,,,,8.69,-0.0051
,,,,8.691,0.002829
,,,,8.692,0.01096
,,,,8.693,0.003389
,,,,8.694,0.004031
,,,,8.695,-0.01308
,,,,8.696,0.00622
,,,,8.697,0.013596
,,,,8.698,0.008296
,,,,8.699,0.002143
,,,,8.7,-0.0011
,,,,8.701,0.014876
,,,,8.702,0.009795
,,,,8.703,0.003852
,,,,8.704,-0.00031
,,,,8.705,0.015227
,,,,8.706,-0.00304
,,,,8.707,-0.00024
,,,,8.708,0.00459
,,,,8.709,0.006519
,,,,8.71,0.005804
,,,,8.711,0.004635
,,,,8.712,0.007851
,,,,8.713,-0.00101
,,,,8.714,-0.00721
,,,,8.715,-0.00494
,,,,8.716,0.008214
,,,,8.717,0.004443
,,,,8.718,-0.000064
,,,,8.719,-0.00722
,,,,8.72,0.000276
,,,,8.721,-0.00026
,,,,8.722,-0.00896
,,,,8.723,0.004542
,,,,8.724,0.0000611
,,,,8.725,-0.0092
,,,,8.726,-0.00652
,,,,8.727,0.008947
,,,,8.728,0.008727
,,,,8.729,0.009126
,,,,8.73,-0.00597
,,,,8.731,0.0001
,,,,8.732,-0.000022
,,,,8.733,0.002602
,,,,8.734,-0.00018
,,,,8.735,0.00307
,,,,8.736,0.001667
,,,,8.737,0.001548
,,,,8.738,-0.0033
,,,,8.739,0.003523
,,,,8.74,0.008748
,,,,8.741,-0.00173
,,,,8.742,0.001055
,,,,8.743,-0.00269
,,,,8.744,0.006892
,,,,8.745,-0.00056
,,,,8.746,0.00077
,,,,8.747,0.001931
,,,,8.748,0.015039
,,,,8.749,-0.00386
,,,,8.75,0.000219
,,,,8.751,0.007271
,,,,8.752,0.000327
,,,,8.753,-0.01054
,,,,8.754,0.000136
,,,,8.755,0.001496
,,,,8.756,0.007981
,,,,8.757,-0.00132
,,,,8.758,-0.00535
,,,,8.759,0.003623
,,,,8.76,-0.00398
,,,,8.761,-0.00236
,,,,8.762,0.004476
,,,,8.763,0.00799
,,,,8.764,0.000693
,,,,8.765,-0.0011
,,,,8.766,0.000816
,,,,8.767,0.00396
,,,,8.768,-0.00048
,,,,8.769,-0.00593
,,,,8.77,0.005564
,,,,8.771,0.011598
,,,,8.772,-0.00446
,,,,8.773,-0.01019
,,,,8.774,0.001517
,,,,8.775,0.00703
,,,,8.776,-0.00706
,,,,8.777,0.005524
,,,,8.778,0.006718
,,,,8.779,0.007552
,,,,8.78,-0.00665
,,,,8.781,0.003767
,,,,8.782,0.00651
,,,,8.783,-0.00199
,,,,8.784,-0.00812
,,,,8.785,0.011171
,,,,8.786,0.007356
,,,,8.787,0.005822
,,,,8.788,-0.00412
,,,,8.789,0.010197
,,,,8.79,-0.00062
,,,,8.791,0.004865
,,,,8.792,-0.01619
,,,,8.793,0.007738
,,,,8.794,0.002652
,,,,8.795,0.010034
,,,,8.796,-0.01079
,,,,8.797,0.005162
,,,,8.798,0.000184
,,,,8.799,-0.003
,,,,8.8,-0.00294
,,,,8.801,-0.00581
,,,,8.802,0.007356
,,,,8.803,-0.00185
,,,,8.804,0.004794
,,,,8.805,0.004286
,,,,8.806,0.006521
,,,,8.807,0.000935
,,,,8.808,-0.0000074
,,,,8.809,-0.00398
,,,,8.81,-0.00396
,,,,8.811,-0.00784
,,,,8.812,-0.00766
,,,,8.813,0.004146
,,,,8.814,0.0035
,,,,8.815,-0.00075
,,,,8.816,0.004048
,,,,8.817,0.007641
,,,,8.818,0.002076
,,,,8.819,-0.00537
,,,,8.82,-0.00569
,,,,8.821,-0.00013
,,,,8.822,0.005606
,,,,8.823,-0.00108
,,,,8.824,0.002487
,,,,8.825,0.003004
,,,,8.826,0.005224
,,,,8.827,-0.00601
,,,,8.828,0.008005
,,,,8.829,0.00908
,,,,8.83,0.005892
,,,,8.831,0.003076
,,,,8.832,-0.0007
,,,,8.833,0.005927
,,,,8.834,0.00686
,,,,8.835,-0.00401
,,,,8.836,0.003504
,,,,8.837,0.010278
,,,,8.838,-0.0015
,,,,8.839,-0.00711
,,,,8.84,-0.00374
,,,,8.841,0.001925
,,,,8.842,-0.00229
,,,,8.843,-0.00147
,,,,8.844,0.003572
,,,,8.845,0.003292
,,,,8.846,0.006518
,,,,8.847,-0.00485
,,,,8.848,0.008153
,,,,8.849,0.002087
,,,,8.85,0.002347
,,,,8.851,0.005195
,,,,8.852,0.004275
,,,,8.853,-0.00176
,,,,8.854,-0.00725
,,,,8.855,-0.00122
,,,,8.856,0.013153
,,,,8.857,0.005881
,,,,8.858,0.000487
,,,,8.859,0.008274
,,,,8.86,0.001901
,,,,8.861,0.008841
,,,,8.862,0.00227
,,,,8.863,0.010382
,,,,8.864,0.00536
,,,,8.865,-0.00283
,,,,8.866,-0.00762
,,,,8.867,0.008169
,,,,8.868,0.004588
,,,,8.869,-0.00298
,,,,8.87,-0.00465
,,,,8.871,0.01525
,,,,8.872,0.000784
,,,,8.873,-0.00252
,,,,8.874,0.004458
,,,,8.875,0.006545
,,,,8.876,0.012086
,,,,8.877,0.001807
,,,,8.878,-0.00048
,,,,8.879,0.006094
,,,,8.88,0.002633
,,,,8.881,-0.01031
,,,,8.882,0.006151
,,,,8.883,0.001637
,,,,8.884,0.001491
,,,,8.885,-0.00983
,,,,8.886,0.001351
,,,,8.887,0.005185
,,,,8.888,0.00649
,,,,8.889,-0.00983
,,,,8.89,0.000116
,,,,8.891,0.000407
,,,,8.892,-0.00325
,,,,8.893,-0.0047
,,,,8.894,0.007789
,,,,8.895,-0.00106
,,,,8.896,-0.00323
,,,,8.897,-0.00914
,,,,8.898,0.003492
,,,,8.899,0.012271
,,,,8.9,-0.00054
,,,,8.901,-0.0042
,,,,8.902,0.00465
,,,,8.903,0.00071
,,,,8.904,-0.00367
,,,,8.905,0.004176
,,,,8.906,0.005304
,,,,8.907,0.007369
,,,,8.908,0.000299
,,,,8.909,-0.00455
,,,,8.91,0.000351
,,,,8.911,-0.00646
,,,,8.912,-0.00187
,,,,8.913,-0.00073
,,,,8.914,0.006822
,,,,8.915,0.001678
,,,,8.916,-0.01213
,,,,8.917,-0.00443
,,,,8.918,0.002103
,,,,8.919,0.003044
,,,,8.92,-0.00519
,,,,8.921,-0.00565
,,,,8.922,0.007862
,,,,8.923,0.006194
,,,,8.924,0.004853
,,,,8.925,0.003602
,,,,8.926,0.013921
,,,,8.927,0.002879
,,,,8.928,-0.004
,,,,8.929,0.000412
,,,,8.93,0.012246
,,,,8.931,0.001211
,,,,8.932,-0.00733
,,,,8.933,0.003792
,,,,8.934,-0.00436
,,,,8.935,-0.00698
,,,,8.936,-0.01462
,,,,8.937,0.005212
,,,,8.938,0.0000479
,,,,8.939,0.007092
,,,,8.94,-0.00068
,,,,8.941,0.000804
,,,,8.942,0.009098
,,,,8.943,-0.01388
,,,,8.944,-0.00105
,,,,8.945,0.001399
,,,,8.946,-0.00187
,,,,8.947,-0.00173
,,,,8.948,-0.00288
,,,,8.949,0.005599
,,,,8.95,0.002756
,,,,8.951,-0.01379
,,,,8.952,-0.00911
,,,,8.953,0.010355
,,,,8.954,0.003876
,,,,8.955,0.010225
,,,,8.956,-0.00163
,,,,8.957,0.000646
,,,,8.958,0.004842
,,,,8.959,-0.00733
,,,,8.96,0.000627
,,,,8.961,0.012259
,,,,8.962,0.004956
,,,,8.963,-0.0087
,,,,8.964,0.001553
,,,,8.965,0.006389
,,,,8.966,0.009404
,,,,8.967,0.003749
,,,,8.968,0.005934
,,,,8.969,0.0138
